Season,DayNum,T2_TeamID,T2_Score,T1_TeamID,T1_Score,NumOT,T2_FGM,T2_FGA,T2_FGM3,T2_FGA3,T2_FTM,T2_FTA,T2_OR,T2_DR,T2_Ast,T2_TO,T2_Stl,T2_Blk,T2_PF,T1_FGM,T1_FGA,T1_FGM3,T1_FGA3,T1_FTM,T1_FTA,T1_OR,T1_DR,T1_Ast,T1_TO,T1_Stl,T1_Blk,T1_PF,PointDiff,Label,T1_seed,T2_seed,Seed_diff
2015,138,1209,67,1462,75,0,26.0,46.0,6.0,14.0,9.0,13.0,4.0,8.0,17.0,8.0,8.0,2.0,22.0,23.0,34.0,7.0,13.0,22.0,25.0,5.0,18.0,13.0,14.0,3.0,2.0,17.0,8,1,6,14,8
2015,139,1361,49,1181,68,0,19.0,58.0,2.0,13.0,9.0,11.0,13.0,20.0,5.0,11.0,6.0,5.0,8.0,30.0,55.0,6.0,14.0,2.0,2.0,5.0,28.0,16.0,9.0,7.0,6.0,12.0,19,1,1,8,7
2015,139,1234,68,1211,87,0,28.0,60.0,5.0,15.0,7.0,10.0,7.0,15.0,10.0,11.0,4.0,3.0,17.0,32.0,52.0,10.0,16.0,13.0,21.0,7.0,27.0,20.0,11.0,4.0,2.0,11.0,19,1,2,7,5
2015,139,1320,53,1257,66,0,18.0,46.0,6.0,19.0,11.0,13.0,8.0,17.0,9.0,10.0,2.0,1.0,20.0,22.0,48.0,5.0,11.0,17.0,21.0,10.0,20.0,11.0,7.0,2.0,5.0,16.0,13,1,4,5,1
2015,139,1438,54,1277,60,0,17.0,57.0,2.0,17.0,18.0,26.0,18.0,21.0,6.0,5.0,2.0,3.0,18.0,17.0,40.0,6.0,12.0,20.0,33.0,7.0,25.0,7.0,6.0,4.0,7.0,19.0,6,1,7,2,-5
2015,139,1173,66,1328,72,0,22.0,51.0,11.0,21.0,11.0,13.0,4.0,19.0,12.0,13.0,8.0,2.0,20.0,22.0,49.0,9.0,18.0,19.0,24.0,10.0,25.0,13.0,15.0,9.0,3.0,15.0,6,1,3,11,8
2015,139,1268,59,1452,69,0,21.0,44.0,8.0,19.0,9.0,13.0,8.0,24.0,7.0,23.0,4.0,7.0,19.0,24.0,60.0,7.0,19.0,14.0,19.0,14.0,18.0,11.0,10.0,15.0,1.0,20.0,10,1,5,4,-1
2015,139,1242,65,1455,78,0,20.0,57.0,6.0,21.0,19.0,23.0,14.0,24.0,8.0,14.0,8.0,1.0,23.0,25.0,51.0,10.0,20.0,18.0,24.0,5.0,27.0,13.0,12.0,10.0,3.0,20.0,13,1,7,2,-5
2015,139,1332,65,1458,72,0,26.0,59.0,8.0,19.0,5.0,7.0,10.0,24.0,13.0,8.0,3.0,4.0,20.0,22.0,51.0,7.0,23.0,21.0,29.0,10.0,22.0,11.0,6.0,3.0,3.0,13.0,7,1,1,8,7
2015,143,1462,60,1112,68,0,22.0,51.0,3.0,17.0,13.0,16.0,8.0,23.0,9.0,12.0,7.0,3.0,16.0,22.0,54.0,7.0,22.0,17.0,19.0,10.0,23.0,10.0,8.0,9.0,1.0,14.0,8,1,2,6,4
2015,143,1452,39,1246,78,0,13.0,54.0,2.0,15.0,11.0,19.0,13.0,19.0,7.0,13.0,4.0,3.0,29.0,24.0,50.0,4.0,15.0,26.0,32.0,11.0,33.0,13.0,10.0,7.0,7.0,21.0,39,1,1,5,4
2015,143,1455,70,1323,81,0,26.0,65.0,3.0,18.0,15.0,19.0,15.0,21.0,9.0,7.0,6.0,3.0,16.0,30.0,54.0,9.0,19.0,12.0,15.0,6.0,26.0,18.0,11.0,4.0,4.0,14.0,11,1,3,7,4
2015,143,1314,72,1458,79,0,26.0,56.0,8.0,13.0,12.0,18.0,9.0,19.0,12.0,4.0,3.0,1.0,20.0,26.0,56.0,7.0,21.0,20.0,23.0,12.0,23.0,13.0,5.0,3.0,0.0,18.0,7,1,1,4,3
2015,144,1428,57,1181,63,0,21.0,60.0,4.0,16.0,11.0,15.0,18.0,18.0,8.0,15.0,8.0,4.0,21.0,20.0,45.0,3.0,9.0,20.0,26.0,8.0,23.0,5.0,14.0,6.0,4.0,16.0,6,1,1,5,4
2015,144,1417,62,1211,74,0,26.0,67.0,3.0,13.0,7.0,11.0,12.0,27.0,12.0,7.0,4.0,7.0,22.0,27.0,67.0,3.0,19.0,17.0,23.0,18.0,32.0,15.0,5.0,5.0,4.0,18.0,12,1,2,11,9
2015,144,1301,65,1257,75,0,23.0,60.0,9.0,20.0,10.0,14.0,11.0,25.0,10.0,7.0,3.0,3.0,19.0,27.0,54.0,3.0,12.0,18.0,27.0,7.0,27.0,15.0,5.0,5.0,4.0,13.0,10,1,4,8,4
2015,144,1328,58,1277,62,0,20.0,55.0,4.0,17.0,14.0,16.0,14.0,24.0,7.0,7.0,2.0,4.0,16.0,22.0,57.0,9.0,27.0,9.0,16.0,15.0,21.0,9.0,5.0,1.0,1.0,16.0,4,1,7,3,-4
2015,145,1323,66,1246,68,0,26.0,56.0,4.0,14.0,10.0,13.0,13.0,15.0,16.0,7.0,5.0,1.0,14.0,25.0,47.0,4.0,8.0,14.0,20.0,10.0,19.0,8.0,11.0,4.0,9.0,12.0,2,1,1,3,2
2015,145,1112,78,1458,85,0,24.0,43.0,2.0,6.0,28.0,30.0,3.0,19.0,8.0,10.0,5.0,1.0,22.0,25.0,45.0,12.0,18.0,23.0,31.0,4.0,17.0,11.0,9.0,5.0,1.0,21.0,7,1,1,2,1
2015,146,1211,52,1181,66,0,22.0,50.0,2.0,10.0,6.0,9.0,8.0,27.0,8.0,13.0,1.0,3.0,15.0,21.0,56.0,8.0,19.0,16.0,19.0,9.0,22.0,10.0,3.0,8.0,2.0,12.0,14,1,1,2,1
2015,146,1257,70,1277,76,1,20.444444444444443,56.888888888888886,3.555555555555556,9.77777777777778,17.77777777777778,25.77777777777778,13.333333333333334,23.11111111111111,8.88888888888889,8.0,5.333333333333333,5.333333333333333,14.22222222222222,23.11111111111111,53.333333333333336,8.0,20.444444444444443,13.333333333333334,17.77777777777778,8.88888888888889,27.55555555555556,17.77777777777778,10.666666666666666,4.444444444444445,6.222222222222222,19.55555555555556,6,1,7,4,-3
2015,152,1277,61,1181,81,0,22.0,55.0,7.0,20.0,10.0,16.0,9.0,24.0,10.0,14.0,4.0,3.0,28.0,26.0,50.0,2.0,10.0,27.0,37.0,7.0,29.0,10.0,8.0,9.0,4.0,18.0,20,1,1,7,6
2015,152,1246,64,1458,71,0,26.0,54.0,3.0,5.0,9.0,10.0,6.0,16.0,7.0,6.0,5.0,4.0,20.0,23.0,48.0,7.0,17.0,18.0,22.0,12.0,22.0,10.0,10.0,1.0,2.0,14.0,7,1,1,1,0
2015,154,1458,63,1181,68,0,25.0,61.0,7.0,21.0,6.0,10.0,11.0,24.0,13.0,5.0,3.0,1.0,15.0,24.0,51.0,4.0,11.0,16.0,20.0,6.0,27.0,7.0,5.0,4.0,6.0,13.0,5,1,1,1,0
2016,134,1192,65,1195,96,0,23.0,70.0,8.0,23.0,11.0,18.0,9.0,24.0,16.0,9.0,9.0,1.0,26.0,34.0,57.0,8.0,23.0,20.0,34.0,10.0,42.0,27.0,18.0,6.0,4.0,18.0,31,1,16,16,0
2016,134,1435,50,1455,70,0,16.0,53.0,3.0,19.0,15.0,26.0,9.0,29.0,9.0,12.0,1.0,5.0,23.0,22.0,59.0,7.0,19.0,19.0,25.0,9.0,34.0,12.0,7.0,5.0,2.0,22.0,20,1,11,11,0
2016,135,1380,55,1221,59,0,22.0,56.0,3.0,20.0,8.0,11.0,9.0,24.0,10.0,9.0,4.0,2.0,20.0,18.0,40.0,9.0,25.0,14.0,19.0,2.0,27.0,14.0,14.0,3.0,1.0,13.0,4,1,16,16,0
2016,135,1409,62,1276,67,0,25.0,56.0,3.0,15.0,9.0,15.0,10.0,26.0,10.0,11.0,5.0,6.0,15.0,24.0,59.0,6.0,25.0,13.0,16.0,12.0,26.0,10.0,8.0,5.0,6.0,14.0,5,1,11,11,0
2016,136,1345,83,1114,85,2,20.8,49.6,7.2,22.4,17.6,22.4,8.0,33.6,13.6,14.4,1.6,5.6,18.4,24.0,61.6,7.2,21.6,12.8,22.4,12.0,24.0,7.2,7.2,10.4,0.0,17.6,2,1,12,5,-7
2016,136,1403,61,1139,71,0,25.0,54.0,7.0,18.0,4.0,9.0,6.0,22.0,14.0,14.0,8.0,4.0,16.0,25.0,51.0,9.0,17.0,12.0,16.0,8.0,26.0,14.0,14.0,10.0,2.0,14.0,10,1,9,8,-1
2016,136,1160,67,1163,74,0,23.0,51.0,2.0,10.0,19.0,30.0,9.0,24.0,8.0,12.0,5.0,3.0,22.0,23.0,58.0,6.0,17.0,22.0,23.0,11.0,25.0,8.0,10.0,8.0,8.0,26.0,7,1,9,8,-1
2016,136,1423,85,1181,93,0,30.0,68.0,11.0,26.0,14.0,19.0,13.0,21.0,10.0,9.0,5.0,3.0,33.0,29.0,54.0,4.0,15.0,31.0,43.0,12.0,28.0,11.0,10.0,4.0,8.0,18.0,8,1,4,13,9
2016,136,1371,52,1211,68,0,20.0,62.0,4.0,21.0,8.0,21.0,13.0,21.0,8.0,12.0,11.0,1.0,21.0,24.0,56.0,6.0,17.0,14.0,21.0,12.0,36.0,12.0,20.0,7.0,2.0,19.0,16,1,11,6,-5
2016,136,1151,74,1231,99,0,28.0,59.0,3.0,17.0,15.0,18.0,9.0,15.0,9.0,15.0,7.0,2.0,19.0,37.0,57.0,10.0,16.0,15.0,19.0,8.0,22.0,23.0,12.0,10.0,5.0,16.0,25,1,5,12,7
2016,136,1233,81,1235,94,0,31.0,64.0,7.0,24.0,12.0,18.0,9.0,28.0,12.0,13.0,6.0,3.0,20.0,32.0,64.0,10.0,22.0,20.0,25.0,7.0,28.0,17.0,10.0,9.0,5.0,17.0,13,1,4,13,9
2016,136,1122,79,1242,105,0,25.0,61.0,4.0,15.0,25.0,37.0,15.0,22.0,6.0,12.0,8.0,0.0,23.0,39.0,70.0,6.0,16.0,21.0,27.0,14.0,27.0,23.0,10.0,8.0,9.0,27.0,26,1,1,16,15
2016,136,1392,57,1246,85,0,20.0,76.0,3.0,13.0,14.0,18.0,25.0,21.0,10.0,14.0,6.0,3.0,14.0,33.0,63.0,4.0,13.0,15.0,17.0,10.0,34.0,14.0,10.0,9.0,15.0,17.0,28,1,4,13,9
2016,136,1138,72,1274,79,0,23.0,59.0,10.0,26.0,16.0,22.0,8.0,23.0,8.0,10.0,4.0,1.0,26.0,24.0,54.0,5.0,15.0,26.0,34.0,11.0,33.0,9.0,14.0,5.0,6.0,18.0,7,1,3,14,11
2016,136,1195,67,1314,83,0,25.0,58.0,2.0,11.0,15.0,24.0,15.0,28.0,10.0,14.0,6.0,5.0,19.0,31.0,73.0,7.0,21.0,14.0,19.0,18.0,23.0,13.0,7.0,8.0,10.0,19.0,16,1,1,16,15
2016,136,1425,69,1344,70,0,28.0,52.0,6.0,13.0,7.0,13.0,5.0,30.0,13.0,12.0,6.0,2.0,14.0,25.0,62.0,9.0,24.0,11.0,14.0,8.0,23.0,17.0,6.0,5.0,3.0,15.0,1,1,9,8,-1
2016,136,1201,69,1428,80,0,26.0,53.0,7.0,18.0,10.0,12.0,5.0,10.0,8.0,14.0,15.0,3.0,23.0,27.0,50.0,7.0,18.0,19.0,22.0,15.0,23.0,16.0,20.0,11.0,1.0,11.0,11,1,3,14,11
2016,136,1214,45,1438,81,0,17.0,56.0,3.0,19.0,8.0,10.0,9.0,22.0,4.0,7.0,1.0,0.0,11.0,32.0,58.0,12.0,25.0,5.0,8.0,6.0,31.0,20.0,5.0,4.0,7.0,14.0,36,1,1,16,15
2016,136,1112,55,1455,65,0,20.0,48.0,6.0,18.0,9.0,15.0,10.0,29.0,7.0,19.0,2.0,3.0,23.0,24.0,59.0,3.0,20.0,14.0,19.0,9.0,21.0,9.0,6.0,9.0,5.0,21.0,10,1,11,6,-5
2016,136,1124,75,1463,79,0,30.0,68.0,6.0,16.0,9.0,15.0,14.0,18.0,16.0,7.0,9.0,2.0,24.0,26.0,49.0,5.0,16.0,22.0,29.0,8.0,28.0,14.0,12.0,3.0,4.0,17.0,4,1,12,5,-7
2016,137,1143,66,1218,77,0,23.0,56.0,3.0,19.0,17.0,26.0,12.0,26.0,6.0,16.0,3.0,1.0,24.0,27.0,52.0,3.0,14.0,20.0,25.0,2.0,27.0,8.0,11.0,3.0,3.0,25.0,11,1,13,4,-9
2016,137,1396,70,1234,72,1,26.666666666666668,58.66666666666666,3.555555555555556,16.0,5.333333333333333,8.0,11.555555555555555,32.0,10.666666666666666,10.666666666666666,1.7777777777777777,2.6666666666666665,18.666666666666668,21.33333333333333,61.333333333333336,6.222222222222222,24.88888888888889,15.11111111111111,19.55555555555556,11.555555555555555,22.22222222222222,11.555555555555555,2.6666666666666665,5.333333333333333,2.6666666666666665,13.333333333333334,2,1,7,10,3
2016,137,1355,74,1268,79,0,24.0,59.0,10.0,29.0,16.0,17.0,11.0,17.0,8.0,11.0,5.0,2.0,19.0,23.0,45.0,9.0,23.0,24.0,27.0,6.0,23.0,10.0,13.0,5.0,3.0,17.0,5,1,5,12,7
2016,137,1277,81,1292,90,0,30.0,54.0,11.0,24.0,10.0,15.0,8.0,22.0,20.0,14.0,6.0,2.0,22.0,33.0,59.0,11.0,19.0,13.0,21.0,10.0,18.0,16.0,10.0,6.0,5.0,13.0,9,1,15,2,-13
2016,137,1400,72,1320,75,0,25.0,56.0,9.0,23.0,13.0,18.0,11.0,21.0,10.0,9.0,2.0,4.0,24.0,21.0,43.0,8.0,20.0,25.0,32.0,5.0,25.0,7.0,10.0,2.0,3.0,18.0,3,1,11,6,-5
2016,137,1276,63,1323,70,0,25.0,63.0,10.0,27.0,3.0,5.0,11.0,14.0,18.0,7.0,10.0,1.0,14.0,25.0,43.0,8.0,15.0,12.0,15.0,5.0,28.0,12.0,16.0,3.0,8.0,9.0,7,1,6,11,5
2016,137,1167,68,1328,82,0,26.0,58.0,5.0,18.0,11.0,14.0,13.0,22.0,15.0,14.0,6.0,3.0,22.0,28.0,56.0,11.0,20.0,15.0,25.0,10.0,21.0,15.0,10.0,7.0,7.0,15.0,14,1,2,15,13
2016,137,1221,52,1332,91,0,20.0,55.0,6.0,23.0,6.0,15.0,8.0,20.0,6.0,10.0,3.0,2.0,17.0,34.0,61.0,6.0,20.0,17.0,22.0,11.0,33.0,15.0,7.0,1.0,6.0,15.0,39,1,1,16,15
2016,137,1452,56,1372,70,0,16.0,52.0,3.0,16.0,21.0,27.0,17.0,31.0,8.0,22.0,5.0,7.0,27.0,17.0,55.0,7.0,23.0,29.0,39.0,11.0,22.0,12.0,7.0,16.0,3.0,25.0,14,1,14,3,-11
2016,137,1153,76,1386,78,0,28.0,55.0,10.0,24.0,10.0,13.0,9.0,21.0,13.0,9.0,3.0,6.0,15.0,28.0,58.0,9.0,24.0,13.0,17.0,10.0,19.0,13.0,6.0,4.0,4.0,18.0,2,1,8,9,1
2016,137,1173,51,1393,70,0,18.0,56.0,6.0,22.0,9.0,19.0,10.0,18.0,11.0,9.0,7.0,3.0,16.0,21.0,53.0,8.0,22.0,20.0,23.0,16.0,32.0,10.0,15.0,7.0,2.0,17.0,19,1,10,7,-3
2016,137,1453,65,1401,92,0,21.0,56.0,9.0,27.0,14.0,23.0,7.0,18.0,14.0,18.0,14.0,5.0,23.0,32.0,57.0,7.0,19.0,21.0,28.0,12.0,33.0,17.0,20.0,13.0,1.0,19.0,27,1,3,14,11
2016,137,1333,67,1433,75,0,25.0,60.0,7.0,17.0,10.0,15.0,7.0,21.0,14.0,6.0,5.0,2.0,19.0,27.0,56.0,4.0,20.0,17.0,21.0,9.0,31.0,13.0,12.0,3.0,4.0,18.0,8,1,10,7,-3
2016,137,1421,56,1437,86,0,21.0,57.0,5.0,17.0,9.0,13.0,12.0,20.0,11.0,14.0,5.0,2.0,12.0,33.0,57.0,13.0,28.0,7.0,11.0,7.0,25.0,21.0,11.0,8.0,5.0,10.0,30,1,2,15,13
2016,137,1338,43,1458,47,0,18.0,48.0,3.0,11.0,4.0,7.0,7.0,29.0,6.0,10.0,3.0,3.0,19.0,17.0,53.0,4.0,19.0,9.0,15.0,12.0,25.0,6.0,6.0,6.0,2.0,11.0,4,1,7,10,3
2016,137,1451,53,1462,71,0,22.0,57.0,4.0,21.0,5.0,11.0,9.0,18.0,9.0,11.0,8.0,2.0,14.0,30.0,62.0,7.0,14.0,4.0,4.0,13.0,30.0,14.0,13.0,4.0,2.0,16.0,18,1,2,15,13
2016,138,1463,64,1181,71,0,25.0,65.0,4.0,23.0,10.0,13.0,20.0,22.0,13.0,11.0,5.0,5.0,16.0,23.0,50.0,11.0,23.0,14.0,16.0,5.0,23.0,12.0,10.0,6.0,7.0,18.0,7,1,4,12,8
2016,138,1428,59,1211,82,0,22.0,52.0,7.0,15.0,8.0,8.0,4.0,20.0,9.0,13.0,5.0,3.0,14.0,34.0,61.0,9.0,19.0,5.0,6.0,8.0,26.0,14.0,9.0,7.0,3.0,13.0,23,1,11,3,-8
2016,138,1246,67,1231,73,0,24.0,57.0,4.0,16.0,15.0,19.0,10.0,24.0,8.0,16.0,6.0,2.0,24.0,25.0,52.0,6.0,21.0,17.0,23.0,6.0,24.0,13.0,13.0,5.0,4.0,22.0,6,1,5,4,-1
2016,138,1114,61,1235,78,0,20.0,54.0,8.0,25.0,13.0,16.0,7.0,25.0,9.0,8.0,1.0,1.0,14.0,30.0,53.0,11.0,21.0,7.0,16.0,4.0,27.0,15.0,6.0,6.0,0.0,10.0,17,1,4,12,8
2016,138,1163,61,1242,73,0,21.0,62.0,10.0,22.0,9.0,11.0,5.0,19.0,11.0,6.0,7.0,4.0,19.0,25.0,51.0,6.0,17.0,17.0,22.0,8.0,36.0,14.0,13.0,3.0,7.0,13.0,12,1,1,9,8
2016,138,1455,57,1274,65,0,20.0,59.0,6.0,22.0,11.0,14.0,16.0,17.0,8.0,15.0,10.0,0.0,18.0,21.0,38.0,7.0,12.0,16.0,23.0,2.0,24.0,7.0,16.0,10.0,4.0,15.0,8,1,3,11,8
2016,138,1344,66,1314,85,0,23.0,57.0,6.0,23.0,14.0,23.0,9.0,15.0,8.0,11.0,5.0,1.0,20.0,31.0,59.0,4.0,14.0,19.0,21.0,13.0,29.0,12.0,15.0,5.0,4.0,19.0,19,1,1,9,8
2016,138,1139,69,1438,77,0,25.0,54.0,7.0,15.0,12.0,17.0,4.0,18.0,9.0,4.0,7.0,1.0,17.0,29.0,52.0,2.0,10.0,17.0,21.0,6.0,26.0,11.0,9.0,3.0,2.0,13.0,8,1,1,9,8
2016,139,1218,60,1268,73,0,23.0,70.0,4.0,19.0,10.0,15.0,16.0,26.0,13.0,9.0,2.0,1.0,22.0,22.0,48.0,1.0,18.0,28.0,31.0,3.0,33.0,8.0,11.0,5.0,7.0,18.0,13,1,5,13,8
2016,139,1372,75,1323,76,0,29.0,64.0,8.0,27.0,9.0,9.0,14.0,13.0,19.0,6.0,5.0,5.0,15.0,29.0,51.0,6.0,17.0,12.0,16.0,11.0,20.0,15.0,13.0,2.0,2.0,12.0,1,1,6,14,8
2016,139,1433,81,1328,85,0,30.0,66.0,11.0,31.0,10.0,16.0,13.0,24.0,16.0,13.0,7.0,1.0,23.0,29.0,60.0,8.0,26.0,19.0,25.0,11.0,26.0,10.0,12.0,5.0,5.0,18.0,4,1,2,10,8
2016,139,1386,64,1332,69,0,22.0,57.0,4.0,15.0,16.0,20.0,9.0,28.0,7.0,12.0,5.0,0.0,20.0,21.0,53.0,6.0,24.0,21.0,25.0,7.0,28.0,6.0,11.0,2.0,7.0,19.0,5,1,1,8,7
2016,139,1292,50,1393,75,0,19.0,64.0,8.0,24.0,4.0,8.0,18.0,17.0,8.0,10.0,4.0,2.0,15.0,27.0,49.0,8.0,20.0,13.0,22.0,8.0,29.0,14.0,10.0,6.0,11.0,9.0,25,1,10,15,5
2016,139,1320,88,1401,92,2,21.6,55.2,9.6,27.2,17.6,21.6,5.6,25.6,12.8,10.4,7.2,2.4,21.6,24.8,56.8,5.6,24.8,18.4,27.2,10.4,29.6,6.4,11.2,4.8,0.0,18.4,4,1,3,11,8
2016,139,1234,68,1437,87,0,27.0,60.0,7.0,24.0,7.0,13.0,10.0,19.0,14.0,13.0,6.0,3.0,19.0,32.0,54.0,10.0,19.0,13.0,17.0,6.0,26.0,23.0,13.0,9.0,4.0,16.0,19,1,2,7,5
2016,139,1462,63,1458,66,0,22.0,54.0,5.0,16.0,14.0,21.0,5.0,31.0,10.0,8.0,8.0,1.0,17.0,25.0,59.0,8.0,27.0,8.0,13.0,7.0,31.0,12.0,12.0,3.0,6.0,21.0,3,1,7,2,-5
2016,143,1268,63,1242,79,0,22.0,55.0,5.0,25.0,14.0,20.0,6.0,22.0,9.0,9.0,7.0,7.0,23.0,29.0,62.0,3.0,9.0,18.0,21.0,13.0,30.0,14.0,11.0,5.0,1.0,20.0,16,1,1,5,4
2016,143,1401,63,1328,77,0,22.0,64.0,6.0,28.0,13.0,24.0,16.0,26.0,14.0,12.0,6.0,4.0,12.0,31.0,63.0,11.0,25.0,4.0,9.0,10.0,31.0,23.0,15.0,4.0,5.0,18.0,14,1,2,3,1
2016,143,1181,68,1332,82,0,26.0,59.0,7.0,22.0,9.0,15.0,5.0,27.0,12.0,8.0,4.0,3.0,19.0,32.0,65.0,10.0,23.0,8.0,17.0,12.0,30.0,22.0,8.0,3.0,5.0,17.0,14,1,1,4,3
2016,143,1274,69,1437,92,0,25.0,47.0,10.0,17.0,9.0,13.0,7.0,10.0,12.0,12.0,6.0,1.0,19.0,32.0,51.0,10.0,15.0,18.0,19.0,9.0,18.0,17.0,8.0,8.0,1.0,16.0,23,1,2,3,1
2016,144,1231,86,1314,101,0,25.0,61.0,13.0,31.0,23.0,26.0,15.0,17.0,13.0,12.0,2.0,1.0,27.0,32.0,62.0,11.0,20.0,26.0,33.0,15.0,22.0,20.0,9.0,7.0,5.0,22.0,15,1,1,5,4
2016,144,1458,56,1323,61,0,23.0,57.0,6.0,20.0,4.0,6.0,13.0,23.0,11.0,17.0,8.0,4.0,15.0,22.0,55.0,4.0,13.0,13.0,14.0,11.0,21.0,13.0,12.0,10.0,6.0,9.0,5,1,6,7,1
2016,144,1211,60,1393,63,0,24.0,55.0,8.0,21.0,4.0,5.0,12.0,25.0,18.0,17.0,4.0,8.0,14.0,22.0,61.0,5.0,15.0,14.0,16.0,15.0,18.0,9.0,9.0,9.0,10.0,12.0,3,1,10,11,1
2016,144,1235,71,1438,84,0,27.0,52.0,7.0,18.0,10.0,15.0,2.0,22.0,16.0,12.0,6.0,2.0,19.0,32.0,57.0,4.0,11.0,16.0,24.0,7.0,26.0,26.0,8.0,8.0,5.0,13.0,13,1,1,4,3
2016,145,1332,68,1328,80,0,21.0,54.0,4.0,21.0,22.0,30.0,13.0,19.0,10.0,12.0,10.0,2.0,16.0,27.0,58.0,12.0,24.0,14.0,17.0,14.0,24.0,16.0,15.0,4.0,2.0,21.0,12,1,2,1,-1
2016,145,1242,59,1437,64,0,23.0,50.0,6.0,22.0,7.0,11.0,6.0,26.0,11.0,16.0,5.0,2.0,19.0,21.0,52.0,4.0,18.0,18.0,19.0,5.0,23.0,7.0,9.0,11.0,2.0,16.0,5,1,2,1,-1
2016,146,1323,74,1314,88,0,27.0,49.0,9.0,18.0,11.0,14.0,5.0,10.0,9.0,7.0,3.0,1.0,18.0,32.0,52.0,4.0,13.0,20.0,24.0,13.0,19.0,17.0,6.0,4.0,1.0,17.0,14,1,1,6,5
2016,146,1438,62,1393,68,0,22.0,53.0,8.0,21.0,10.0,12.0,8.0,26.0,21.0,13.0,3.0,8.0,16.0,21.0,57.0,6.0,18.0,20.0,25.0,12.0,24.0,10.0,8.0,11.0,7.0,15.0,6,1,10,1,-9
2016,152,1393,66,1314,83,0,27.0,66.0,8.0,25.0,4.0,13.0,16.0,15.0,5.0,10.0,8.0,4.0,15.0,35.0,65.0,4.0,17.0,9.0,11.0,16.0,27.0,18.0,12.0,6.0,5.0,12.0,17,1,1,10,9
2016,152,1328,51,1437,95,0,19.0,60.0,6.0,27.0,7.0,11.0,19.0,10.0,8.0,17.0,6.0,2.0,20.0,35.0,49.0,11.0,18.0,14.0,19.0,7.0,25.0,14.0,11.0,12.0,3.0,11.0,44,1,2,2,0
2016,154,1314,74,1437,77,0,27.0,63.0,11.0,17.0,9.0,13.0,16.0,20.0,16.0,11.0,5.0,3.0,20.0,28.0,48.0,8.0,14.0,13.0,17.0,2.0,21.0,6.0,10.0,5.0,5.0,16.0,3,1,2,1,-1
2017,134,1448,88,1243,95,0,25.0,53.0,9.0,27.0,29.0,32.0,7.0,14.0,14.0,11.0,8.0,1.0,25.0,31.0,47.0,6.0,16.0,27.0,36.0,7.0,22.0,18.0,15.0,6.0,3.0,26.0,7,1,11,11,0
2017,134,1309,66,1291,67,0,29.0,54.0,1.0,9.0,7.0,12.0,10.0,18.0,12.0,14.0,10.0,2.0,18.0,25.0,47.0,10.0,19.0,7.0,13.0,6.0,19.0,14.0,16.0,6.0,1.0,13.0,1,1,16,16,0
2017,135,1300,63,1413,67,0,24.0,67.0,5.0,26.0,10.0,13.0,9.0,21.0,14.0,9.0,10.0,0.0,15.0,22.0,48.0,5.0,16.0,18.0,22.0,6.0,34.0,14.0,18.0,4.0,1.0,13.0,4,1,16,16,0
2017,135,1344,71,1425,75,0,25.0,51.0,9.0,20.0,12.0,17.0,7.0,20.0,17.0,9.0,3.0,2.0,21.0,24.0,57.0,7.0,19.0,20.0,27.0,16.0,20.0,12.0,7.0,4.0,4.0,13.0,4,1,11,11,0
2017,136,1315,82,1112,100,0,32.0,69.0,10.0,22.0,8.0,16.0,9.0,22.0,18.0,6.0,6.0,2.0,23.0,36.0,62.0,4.0,11.0,24.0,28.0,7.0,33.0,14.0,7.0,3.0,3.0,18.0,18,1,2,15,13
2017,136,1457,64,1139,76,0,25.0,62.0,9.0,25.0,5.0,10.0,3.0,24.0,12.0,9.0,6.0,1.0,22.0,24.0,49.0,8.0,19.0,20.0,30.0,5.0,37.0,15.0,12.0,4.0,6.0,15.0,12,1,4,13,9
2017,136,1190,65,1196,80,0,25.0,62.0,9.0,24.0,6.0,10.0,13.0,19.0,12.0,17.0,9.0,0.0,19.0,26.0,54.0,7.0,22.0,21.0,27.0,12.0,26.0,16.0,15.0,12.0,4.0,12.0,15,1,4,13,9
2017,136,1195,80,1199,86,0,29.0,70.0,8.0,28.0,14.0,20.0,7.0,19.0,18.0,11.0,6.0,1.0,23.0,30.0,54.0,2.0,13.0,24.0,39.0,9.0,37.0,16.0,16.0,9.0,9.0,19.0,6,1,3,14,11
2017,136,1355,46,1211,66,0,18.0,58.0,5.0,20.0,5.0,11.0,9.0,29.0,8.0,13.0,3.0,4.0,17.0,25.0,63.0,8.0,30.0,8.0,18.0,14.0,36.0,8.0,9.0,5.0,7.0,13.0,20,1,1,16,15
2017,136,1305,73,1235,84,0,26.0,65.0,8.0,26.0,13.0,16.0,10.0,18.0,13.0,7.0,8.0,4.0,14.0,30.0,54.0,8.0,19.0,16.0,18.0,7.0,31.0,17.0,13.0,4.0,3.0,15.0,11,1,5,12,7
2017,136,1278,72,1292,81,0,24.0,52.0,6.0,21.0,18.0,21.0,4.0,20.0,15.0,8.0,5.0,3.0,22.0,28.0,58.0,7.0,13.0,18.0,27.0,11.0,26.0,19.0,8.0,4.0,3.0,20.0,9,1,12,5,-7
2017,136,1435,66,1321,68,0,21.0,55.0,9.0,26.0,15.0,18.0,7.0,23.0,9.0,10.0,7.0,6.0,16.0,26.0,53.0,6.0,14.0,10.0,18.0,8.0,29.0,10.0,12.0,7.0,0.0,18.0,2,1,8,9,1
